GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	OBSERVER ORCID ID	SAMPLING EVENT IDENTIFIER	OBSERVATION TYPE	PROTOCOL NAME	PROTOCOL CODE	PROJECT NAMES	PROJECT IDENTIFIERS	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	CHECKLIST COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS511541232	2021-04-16 05:02:18.677116	19045	species	avibase-66AA469C	Warbling Vireo	Vireo gilvus				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1934-09-12		obsr436577		S37624942	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511540019	2021-04-16 05:02:18.677116	12825	species	avibase-DD669F07	White-fronted Amazon	Amazona albifrons				6					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1934-09-04		obsr436577		S37624868	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511541073	2021-04-16 05:02:18.677116	2286	species	avibase-6141E8C8	White-tipped Dove	Leptotila verreauxi				2					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1934-09-11		obsr436577		S37624933	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511538504	2021-04-16 05:02:18.677116	6085	species	avibase-E7A14E91	Willet	Tringa semipalmata				2					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1934-09-01		obsr436577		S37624753	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511556130	2021-04-16 05:02:18.677116	34055	species	avibase-1F09CCCC	Wilson's Warbler	Cardellina pusilla				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1934-09-18		obsr436577		S37626171	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511541229	2021-04-16 05:02:18.677116	34055	species	avibase-1F09CCCC	Wilson's Warbler	Cardellina pusilla				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1934-09-12		obsr436577		S37624942	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511540843	2021-04-16 05:02:18.677116	5443	species	avibase-4FB248BA	American Coot	Fulica americana				3					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1934-09-10		obsr436577		S37624920	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511538500	2021-04-16 05:02:18.677116	11848	issf	avibase-ABF6C3C4	Crested Caracara	Caracara plancus	Crested Caracara (Northern)	Caracara plancus cheriway		2					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1934-09-01		obsr436577		S37624753	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511555627	2021-04-16 05:02:18.677116	7504	species	avibase-C6772490	Yellow-crowned Night Heron	Nyctanassa violacea				2					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1934-09-15		obsr436577		S37626133	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511556132	2021-04-16 05:02:18.677116	33281	species	avibase-734C73A9	Yellow-breasted Chat	Icteria virens				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1934-09-18		obsr436577		S37626171	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511540015	2021-04-16 05:02:18.677116	3188	species	avibase-0CF12F81	Yellow-billed Cuckoo	Coccyzus americanus				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1934-09-04		obsr436577		S37624868	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511556133	2021-04-16 05:02:18.677116	33807	species	avibase-A6C0C4A9	Yellow Warbler	Setophaga petechia				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1934-09-18		obsr436577		S37626171	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511541230	2021-04-16 05:02:18.677116	33334	species	avibase-B966FC72	Yellow-winged Cacique	Cassiculus melanicterus				2					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1934-09-12		obsr436577		S37624942	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561289	2021-04-16 04:48:09.127414	11036	species	avibase-7E327303	Acorn Woodpecker	Melanerpes formicivorus				3					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-29		obsr436577		S37626603	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560664	2021-04-16 04:48:09.127414	11913	species	avibase-20C2214E	American Kestrel	Falco sparverius				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-27		obsr436577		S37626559	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561460	2021-04-16 04:48:09.127414	27753	species	avibase-C4D41592	Blue Mockingbird	Melanotis caerulescens				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-30		obsr436577		S37626616	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560456	2021-08-19 16:53:10.74977	4810	species	avibase-C29BA985	Broad-billed Hummingbird	Cynanthus latirostris				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511559602	2021-04-16 04:48:09.073519	20987	species	avibase-0E51C3D5	Black-throated Magpie-Jay	Cyanocorax colliei				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Pánuco	L5982348	P	23.4241886	-105.9002209	1934-10-25		obsr436577		S37626479	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560459	2021-08-19 16:53:10.74977	20987	species	avibase-0E51C3D5	Black-throated Magpie-Jay	Cyanocorax colliei				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560454	2021-08-19 16:53:10.74977	33910	species	avibase-6B7A93C5	Black-throated Gray Warbler	Setophaga nigrescens				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561290	2021-04-16 04:48:09.127414	16822	species	avibase-58AC300F	Buff-breasted Flycatcher	Empidonax fulvifrons				2					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-29		obsr436577		S37626603	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560455	2021-08-19 16:53:10.74977	26874	species	avibase-A15C5071	Blue-gray Gnatcatcher	Polioptila caerulea				3					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560460	2021-08-19 16:53:10.74977	4697	species	avibase-97FB2BC9	Blue-throated Mountain-gem	Lampornis clemenciae				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511559604	2021-04-16 04:48:09.073519	26935	species	avibase-EAD14427	Canyon Wren	Catherpes mexicanus				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Pánuco	L5982348	P	23.4241886	-105.9002209	1934-10-25		obsr436577		S37626479	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561291	2021-04-16 04:48:09.127414	32708	species	avibase-37E9CCDA	Chipping Sparrow	Spizella passerina				X					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-29		obsr436577		S37626603	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560917	2021-04-16 04:48:09.127414	8315	species	avibase-97FDBB06	Common Black Hawk	Buteogallus anthracinus				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-28		obsr436577		S37626575	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561458	2021-04-16 04:48:09.127414	21400	species	avibase-B9B272F4	Common Raven	Corvus corax				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-30		obsr436577		S37626616	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511559603	2021-04-16 04:48:09.073519	21400	species	avibase-B9B272F4	Common Raven	Corvus corax				2					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Pánuco	L5982348	P	23.4241886	-105.9002209	1934-10-25		obsr436577		S37626479	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561975	2021-04-16 04:48:09.127414	27881	species	avibase-A8347C7D	Eastern Bluebird	Sialia sialis				3					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-31		obsr436577		S37626648	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561979	2021-04-16 04:48:09.127414	16725	species	avibase-4CAD4149	Greater Pewee	Contopus pertinax				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-31		obsr436577		S37626648	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560451	2021-08-19 16:53:10.74977	16798	species	avibase-DACF7A98	Gray Flycatcher	Empidonax wrightii				3					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511559601	2021-04-16 04:48:09.073519	27261	species	avibase-5F71C217	Happy Wren	Pheugopedius felix				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Pánuco	L5982348	P	23.4241886	-105.9002209	1934-10-25		obsr436577		S37626479	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560450	2021-08-19 16:53:10.74977	27261	species	avibase-5F71C217	Happy Wren	Pheugopedius felix				X					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561456	2021-04-16 04:48:09.127414	34122	species	avibase-083E787F	Hepatic Tanager	Piranga flava				2					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-30		obsr436577		S37626616	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560658	2021-04-16 04:48:09.127414	33920	species	avibase-0EB07C12	Hermit Warbler	Setophaga occidentalis				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-27		obsr436577		S37626559	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560452	2021-08-19 16:53:10.74977	26942	species	avibase-A4F5C5C8	Northern House Wren	Troglodytes aedon				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561976	2021-04-16 04:48:09.127414	8349	species	avibase-FBED1927	Harris's Hawk	Parabuteo unicinctus				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-31		obsr436577		S37626648	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560464	2021-08-19 16:53:10.74977	2205	species	avibase-BFE74235	Inca Dove	Columbina inca				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560915	2021-04-16 04:48:09.127414	33728	species	avibase-85106518	MacGillivray's Warbler	Geothlypis tolmiei				3					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-28		obsr436577		S37626575	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560660	2021-04-16 04:48:09.127414	2373	species	avibase-00124D98	Mourning Dove	Zenaida macroura				12					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-27		obsr436577		S37626559	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560661	2021-04-16 04:48:09.127414	8910	species	avibase-8D2303B0	Northern Pygmy-Owl	Glaucidium gnoma				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-27		obsr436577		S37626559	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561459	2021-04-16 04:48:09.127414	11785	species	avibase-FF9D71AF	Northern Flicker	Colaptes auratus				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-30		obsr436577		S37626616	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560916	2021-04-16 04:48:09.127414	28010	species	avibase-7FC3681F	Orange-billed Nightingale-Thrush	Catharus aurantiirostris				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-28		obsr436577		S37626575	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561461	2021-04-16 04:48:09.127414	33696	species	avibase-FFF61080	Orange-crowned Warbler	Leiothlypis celata				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-30		obsr436577		S37626616	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561288	2021-04-16 04:48:09.127414	9299	spuh	avibase-4850C24A	owl sp.	Strigiformes sp.				X					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-29		obsr436577		S37626603	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560461	2021-08-19 16:53:10.74977	34066	species	avibase-3255D987	Painted Redstart	Myioborus pictus				3					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560918	2021-04-16 04:48:09.127414	4674	species	avibase-CFE2C8C8	Plain-capped Starthroat	Heliomaster constantii				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-28		obsr436577		S37626575	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561287	2021-04-16 04:48:09.127414	4674	species	avibase-CFE2C8C8	Plain-capped Starthroat	Heliomaster constantii				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-29		obsr436577		S37626603	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560659	2021-04-16 04:48:09.127414	34059	species	avibase-B18D3F08	Red-faced Warbler	Cardellina rubrifrons				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-27		obsr436577		S37626559	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560465	2021-08-19 16:53:10.74977	839	species	avibase-1C856C25	Rufous-bellied Chachalaca	Ortalis wagleri				X					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561457	2021-04-16 04:48:09.127414	28323	species	avibase-3F04DF41	Rufous-backed Robin	Turdus rufopalliatus				3					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-30		obsr436577		S37626616	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560463	2021-08-19 16:53:10.74977	26595	species	avibase-B60B1166	Ruby-crowned Kinglet	Corthylio calendula				3					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560657	2021-04-16 04:48:09.127414	33935	species	avibase-AC24B6B5	Rufous-capped Warbler	Basileuterus rufifrons				2					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-27		obsr436577		S37626559	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560663	2021-04-16 04:48:09.127414	34069	species	avibase-CB8A9437	Slate-throated Redstart	Myioborus miniatus				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-27		obsr436577		S37626559	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560453	2021-08-19 16:53:10.74977	3169	species	avibase-6AA111B5	Squirrel Cuckoo	Piaya cayana				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561978	2021-04-16 04:48:09.127414	21030	species	avibase-735CC47C	Tufted Jay	Cyanocorax dickeyi				5					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-31		obsr436577		S37626648	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560462	2021-08-19 16:53:10.74977	7720	species	avibase-36B3872D	Turkey Vulture	Cathartes aura				3					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560457	2021-08-19 16:53:10.74977	34106	spuh	avibase-62BC6EC7	new world warbler sp.	Parulidae sp.				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560662	2021-04-16 04:48:09.127414	34148	species	avibase-0ADA5F17	Western Tanager	Piranga ludoviciana				2					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-27		obsr436577		S37626559	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561286	2021-04-16 04:48:09.127414	4861	species	avibase-D49E0B95	White-eared Hummingbird	Basilinna leucotis				4					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-29		obsr436577		S37626603	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560919	2021-04-16 04:48:09.127414	2286	species	avibase-6141E8C8	White-tipped Dove	Leptotila verreauxi				1					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-28		obsr436577		S37626575	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511561977	2021-04-16 04:48:09.127414	28258	species	avibase-7C550267	White-throated Thrush	Turdus assimilis				5					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-31		obsr436577		S37626648	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511560467	2021-08-19 16:53:10.74977	34055	species	avibase-1F09CCCC	Wilson's Warbler	Cardellina pusilla				3					Mexico	MX	Sinaloa	MX-SIN	Concordia	MX-SIN-005	BIRDLIFE_44576	34			Palos Verdes Mine	L5982359	P	23.4499990	-105.8509290	1934-10-26		obsr436577		S37626539	Historical	Historical	P62					10.0000	1	0		0	1	0				
